EVTOPTA16001;We can expect this issue to linger for some time;Le problème ne sera probablement pas réglé de si tôt.;Mit diesem Problem werden wir es noch einige Zeit lang zu tun haben.;;Podemos dejar correr este asunto durante un tiempo.;;;;;;;;;x
EVTNAME11101;$FROMCOUNTRY_ADJ$ Winds;Vent $FROMCOUNTRY_ADJ$;$FROMCOUNTRY_ADJ$ Vorstoß;;Vientos desde $FROMCOUNTRY$;;;;;;;;;x
EVTDESC11101;$MONARCHTITLE$, the $FROMCOUNTRY_ADJ$ ambassador has presented us with news from the $UNION_ADJ$ Congress. $FROMCOUNTRY$ has accepted the $UNION_ADJ$ crown, and proclaimed themselves the one true $UNION_ADJ$ nation. These winds of change will be hard to resist.;$MONARCHTITLE$, l'ambassadeur $FROMCOUNTRY_ADJ$ nous a donné des nouvelles du congrès $UNION_ADJ$. $FROMCOUNTRY$ a accepté la couronne $UNION_ADJ$ et s'est proclamé comme l'unique véritable nation $UNION_ADJ$. Il est difficile de résister à ce vent de changement.;$MONARCHTITLE$, der $FROMCOUNTRY_ADJ$ Botschafter hat uns Nachrichten vom $CULTUREGROUP$-Kongress präsentiert. $FROMCOUNTRY$ hat die $CULTUREGROUP$-Krone akzeptiert und sich selbst als die einzig wahre $CULTUREGROUP$-Nation proklamiert. Diesen Veränderungen wird man sich nur schwer widersetzen können.;;$MONARCHTITLE$, la embajada $FROMCOUNTRY_ADJ$ nos trae noticias de la asamblea $UNION_ADJ$. $FROMCOUNTRY$ ha aceptado la corona $UNION_ADJ$ y se ha proclamado como la auténtica nación $UNION_ADJ$. Estos vientos de cambio serán difíciles de resistir.;;;;;;;;;x
EVTOPTA11101;Long live the $UNION_ADJ$ people!;Longue vie au peuple $UNION_ADJ$ !;Lang lebe das $CULTUREGROUP$-Volk!;;¡Larga vida al pueblo de $UNION$!;;;;;;;;;x
EVTOPTB11101;We will not have our ancestral rights infringed!;Ne laissons pas nos droits ancestraux se faire ainsi bafouer !;Wir werden nicht zulassen, dass jemand unser Erbrecht verletzt!;;¡No permitiremos que infrinjan nuestros derechos ancestrales!;;;;;;;;;x
EVTNAME13356;Boxer Atrocities!;Les atrocités des Boxeurs;Boxer-Gräueltaten!;;¡Las atrocidades de los bóxer!;;;;;;;;;x
EVTDESC13356;The Righteous Society of Harmonious fists, known colloquially as 'Boxers' -- a Chinese movement dedicated to restoring what they perceive to be a loss of Chinese independence in face of European expansion in Asia -- have carried out massacres on European missionaries and traders in China. Along with Europeans unfortunate enough to come in their path, several Chinese Christian converts have also been brutally slaughtered. The Chinese government appears unconcerned with these atrocities, and some rumors claim that the Imperial Qing government is even lending its tacit support to the movement.;Les Poings de la justice et de la concorde (ou Boxeurs), mouvement chinois luttant pour regagner l'indépendance perdue par la Chine face à l'expansion européenne en Asie, a perpétré des massacres de missionnaires et de marchands européens. Outre les Européens qui ont eu la malchance de croiser leur route, ils ont également assassiné des Chinois convertis au christianisme. Le gouvernement chinois semble indifférent à ces atrocités, et des rumeurs circulent sur un soutien tacite du mouvement par le gouvernement impérial Qing.;Die 'In Rechtschaffenheit vereinigten Faustkämpfer', im Volksmund als 'Boxer' bezeichnet, eine chinesische Bewegung, die sich für die Restaurierung der ihrer Meinung nach aufgrund der europäischen Expansion nach Asien eingebüßten chinesischen Unabhängigkeit einsetzt, hat in China ein Massaker unter europäischen Missionaren und Kaufleuten angerichtet. Zusammen mit den Europäern, die ihnen in die Hände fielen, wurden auch mehrere christliche chinesische Konvertiten brutal abgeschlachtet. Die chinesische Regierung scheint sich über diese Gräueltaten keine Sorgen zu machen, und Gerüchten zufolge soll die kaiserliche Qing-Regierung der Bewegung stillschweigend Unterstützung gewähren.;;La 'Sociedad de los puños honrados y armoniosos', conocida coloquialmente como los 'bóxers', un movimiento chino dedicado a restaurar lo que ellos perciben como una pérdida de independencia china frente a la expansión europea en Asia, han perpetrado masacres sobre misioneros y comerciantes europeos en China. Junto a aquellos desafortunados europeos que se han cruzado en su camino, también han sido brutalmente asesinados varios conversos chinos al Cristianismo. El gobierno chino no parece preocupado por estas atrocidades y se rumorea que el gobierno imperial Qing da incluso su apoyo tácito al movimiento.;;;;;;;;;x
EVTOPTA13356;This is an outrage!;C'est un scandale !;Das ist ein Skandal!;;¡Esto es un escándalo!;;;;;;;;;x
EVTNAME31311;The Geneva Convention;La convention de Genève;Die Genfer Konvention;;La Convención de Ginebra;;;;;;;;;x
EVTDESC31311;Article 1. Ambulances and military hospitals shall be recognized as neutral, and as such, protected and respected by the belligerents as long as they accommodate wounded and sick.'\n\nSwitzerland has called an international convention at Geneva to discuss, formalize and agree upon a set of international rules and guidelines for the conduct of war. All the civilized nations of the world have been invited to sign what will become known as 'The Geneva Convention';Article 1. "Les ambulances et les hôpitaux militaires seront reconnus neutres, et, comme tels, protégés et respectés par les belligérants."\n\nLa Suisse a organisé à Genève une convention internationale pour définir des règles internationales de protection des personnes lors des conflits armés. Toutes les nations civilisées du monde ont été invitées à signer ce que l'on connaîtra plus tard sous le nom de "Convention de Genève".;1. Paragraph: Sanitätsfahrzeuge und Feldlazarette sollen als neutral behandelt werden und als solche von den kriegsführenden Parteien geschützt und respektiert werden, so lange sie Verwundete und Kranke beherbergen.'\n\nDie Schweiz hat in Genf eine internationale Konvention einberufen, um international gültige Gesetze und Richtlinien für die Kriegsführung zu diskutieren, zu Papier zu bringen und zu verabschieden. Alle zivilisierten Nationen wurden eingeladen, die sogenannte 'Genfer Konvention' zu unterschreiben.;;Artículo 1. 'Las ambulancias y los hospitales militares deben ser considerados neutrales y, como tales, protegidos y respetados por los beligerantes mientras que den cobijo a heridos y enfermos.'\n\nSuiza ha solicitado una convención internacional en Ginebra para discutir, formalizar y llegar a un acuerdo acerca de una serie de reglas y normas internacionales para tiempos de guerra. Todas las naciones civilizadas del mundo han sido invitadas a firmar lo que se conocerá como la 'Convención de Ginebra'.;;;;;;;;;x
EVTOPTA31311;Naturally we shall sign this humanitarian document of progress;Naturellement, nous allons signer ce document humanitaire de progrès.;So ein humanitäres und fortschrittliches Dokument werden wir selbstverständlich unterschreiben.;;Naturalmente, firmaremos este humanitario documento progresista.;;;;;;;;;x
EVTOPTB31311;We do not, at this time, feel inclined to sign this document;Nous ne sommes pas disposés à signer ce document pour le moment.;Derzeit sind wir nicht gewillt, dieses Dokument zu unterschreiben.;;En este momento, no nos sentimos inclinados a firmar este documento.;;;;;;;;;x
EVTNAME190401;The Mycenaean Excavations;;;;;;;;;;;;;x
EVTDESC190401;$FROMCOUNTRY$ has requested excavation rights to look for the ruins of Mycenaean Greece. While we ourselves do not have the know how or money to fund a serious excavation of the area, and allowing a foreign contractor might be good for that reason, it might also be best to let the secrets of Egyptian history lie undisturbed until such a time when we ourselves can find them. Turning down a foreign power will spoil our relations and reduce their prestige, though.;;;;;;;;;;;;;x
EVTOPTA190401;Go for it!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTOPTB190401;This is a violation of $COUNTRY_ADJ$ sovereignty;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTNAME19041;$FROMCOUNTRY$ Grants Excavation Permit;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTDESC190411;The government of $FROMCOUNTRY$ has granted us the right to excavate and investigate ancient ruins in Myceanean Greece. The potential discoveries there will prove an enormous opportunity for us to increase our scientific renown in the world.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTNAME19042;$FROMCOUNTRY$ Refuses Excavation Permit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTDESC190421;The government of $FROMCOUNTRY$ has refused to allow us excavation rights in Myceanean Greece. Our international prestige has been lowered as a result, and relations with $FROMCOUNTRY$ have soured.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTOPTA19042;Bah!;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTNAME190431;Myceanean Excavation Legal Issues;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTDESC190431;There's been some unfortunate allegations in Greece about certain actions of the $COUNTRY_ADJ$ excavation team...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTOPTA190431;A little money may help?;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTOPTB190431;Bring them home.;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTNAME110082;Smuggle Tea to $COUNTRY$;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC110082;After a failed attempt to cultivate tea in $COUNTRY$ in 1882 with seeds from India, Prince Mohammad Mirza known as "Kashef Al Saltaneh" who was born in Lahijan, imported Indian tea and started its cultivation in Lahijan. Kashef, who was the first mayor of Tehran and an Iranian ambassador to India under British rule, knew that the British would not allow him to learn about the secrets of tea production, as it was it is their biggest business in India. So being fluent in French, the prince pretended to be a French laborer and started to work in the tea plantations and factories to learn how to produce tea. Ultimately his plan was to take back some samples of this tea to $COUNTRY$ to cultivate. He was successful in this endeavor only because of his diplomatic immunity which stopped the British from searching his secretly stashed sample. At the time, Kashef brought 3000 saplings into his country from the Northern part of India, Kangra and he started the cultivation in the region Gilan, south of the Caspian Sea. The climate there was well suited for tea cultivation, and the tea industry quickly expanded in Gilan and Mazanderan region.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110082OPTA;A wonderful initiative!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110082OPTB;No thanks.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME110083;A Trip To Europe;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC110083;Numerous suzerains of so-called "uncivilized" nations have made the decision to travel to Europe in order to support westernization policies. From Nasser al-Din Shah Qajar of Persia to Chulalongkorn of Siam and the many princes of India, the experience proved successful in enlightening rulers throughout the world. While this could help our country enter modernity, it will surely anger our more traditional elites...;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110083OPTA;We could learn a lot.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110083OPTB;A king's place is in his country.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME110084;The Treaty of Erzurum of $YEAR$;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC110084;Tensions have risen again between the Ottoman Empire and Qajar Persia after order has been restored in the Kurdish areas. Border conflicts are now a common occurrence, driving up jingoist sentiment in both courts. Wishing to protect their interests in the region, the United Kingdom and Russia have intervened to find a diplomatic solution to the issues that plagued the area. The proposed treaty includes nine articles treating various issues, from territorial compromises to the status of pilgrims, forever establishing the western concepts of nation and borders in the region.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110084OPTA;This seems fair.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110084OPTB;We will resolve the issue our own way!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME110085;A Rise To Power;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC110085;Amir Kabir has gained more and more power in our country. He now cumulates the positions of Chief Minister and Chief of the Army: this situation could be dangerous especially while the Shah remains young. His popularity is still low, both in court and abroad many despise him. Some whisper in our ear that it could be our only opportunity to stop him before it's too late...;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110085OPTA;The Shah demands his head.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110085OPTB;His life is safe: exile him.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110085OPTC;He is our friend and advisor.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME110086;Amir Kabir assassinated!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC110086;In $YEAR$ Amir Kabir Mirza Taghi Khan Farahani was murdered while traveling to Kashan, an obviously political move. Some are pointing fingers at the disgruntled nobles, including the Queen Mother. Others are blaming foreign powers. With him, many believe, died the prospect of an independent Iran led by meritocracy rather than nepotism.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110086OPTA;We mourn his loss.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110086OPTB;We shall find whoever is guilty!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME110087;The Swan King;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC110087;Crown Prince Ludwig had just turned 18 when his father died after a three-day illness, and he ascended the Bavarian throne. Although he was not prepared for high office, his youth and brooding good looks made him popular in Bavaria and elsewhere. Rather than live with the frustrations of a modern constitution and a feisty parliament reining him in, he spent his years lost in Romantic literature and operas, most notably by summoning Wagner at his court or by funding the construction of the Neuschwanstein Castle.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110087OPTA;Long may he reign!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME110088;Landel de Moura;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC110088;Father Roberto Landel de Moura was ordained to the priesthood in 1886 in Rome, where he also studied the physical sciences. A famous local inventor, he got recognized by his broadcast of a human voice over 8km around Sao Paulo - a technological feet of note! He then secured multiple patents, both Brazilian and American, for Wireless Telephone and Wireless Telegraph. His subsequent requests to the Brazilian government for assistance in developing his invention were denied, and his efforts then languished.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110088OPTA;Support his effort!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110088OPTB;Give him an official acknowledgment.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110088OPTC;Interesting I'm sure...;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME110089;The Südtirol Compromise.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC110089;Ever since we established our control of the Südtirol area there has been discontent. Nationalist troubles agitate the region and riots are more and more common. In a spirit of appeasement, some advisors think it could be wise to cede part of the land... for a price. We'd agree to relish our claims on their share as they would for ours. A German north and an Italian south. Let's hope this resolves tensions amongst our nations.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110089OPTA;The land is rightfully theirs.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110089OPTB;The land is rightfully ours.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME110090;The Trentino Compromise.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC110090;Ever since we established our control of the Trentino area there has been discontent. Nationalist troubles agitate the region and riots are more and more common. In a spirit of appeasement, some advisors think it could be wise to cede part of the land... for a price. We'd agree to relish our claims on their share as they would for ours. A German north and an Italian south. Let's hope this resolves tensions amongst our nations.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110090OPTA;The land is rightfully theirs.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110090OPTB;The land is rightfully ours.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME110091;The Allahdad;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC110091;In $YEAR$, violent riots and forced conversions started taking place against the Jews of Mashhad. It is still unclear what started it: some blame a Jewish doctor who offended the clergy on the month of Muharram, others claim it was due to a financial conflict between the community an a local Sayyid. The city's ruler wish to order his men to enter Jewish homes and mobs attacked the Jewish community, burning down the synagogues while foreign elements are outraged at how their brethen are being treated. What should we do?;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110091OPTA;It is the will of Allah.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110091OPTB;They are also our subjects.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME110092;Race Riots;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC110092;The situation in $PROVINCE$ has degraded lately: due to poverty, unemployment and the post-war tensions riots have taken place against some of our national minorities. Looting, lynching and pillaging took place by a mass of furious protesters. This will be a black mark in our history...;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT110092OPTA;A sad state of affair...;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB110083;A king's place is in his country.;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTOPTA110083;We could learn a lot.;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTOPTA110092;A sad state of affairs.;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTOPTB110082;No thanks.;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTOPTA110082;Wonderful initiative!;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EVTDESC90005;Although we only want to help $CB_TARGET_NAME$ by adding them to our sphere of influence they have gotten very worked up about it. While unseemly to all involved, their behaviour has rather turned international opinion against forcefully requesting they join us in our prosperity.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME4661019;The Status Quo;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC4661019;The latest war ended in status quo and Entre-Rios is free. Nothing stands in the way of Buenos Aires to dominate the Argentine Confederation.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPT4661019A;Porteno supremacy begins.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME600074;Uruguay Is Defeated;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC600074;President Rivera lost the war he started and we are now in a position to install Oribe, the true President, in the government of Uruguay.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPT600074A;Install Oribe as President but interfere no more.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPT600074B;Install Oribe as President and make sure he stays there.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPT600074C;Install Oribe as President and take steps to control Uruguay.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPT600074D;Don't interfere in Uruguay.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME600075;Rosas Is Defeated;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC600075;Rosas is defeated and fled Argentina to the United Kingdom. Oribe lost all claims on the presidency and also fled the country, but that will not stop trouble with the Blanco party.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPT600075A;Help the unitarians organize Argentina.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPT600075B;Don't interfere anymore.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME600076;The Armistice of $YEAR$;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC600076;Uruguay and Argentina agreed to an armistice and peace talks led to the maintenance of the status quo. Our war to oust Rosas wasn't successful.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPT600076A;Damn.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME45103;The Dominican Independence;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC45103;La Trinitaria Society was victorious and our independence is now complete. We remained independent long enough for the world to recognize us as a sovereign state!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT45103OPTA;Viva la República Dominicana!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME203770;Slave population grows;;;;;;;;;;;;;x
EVTDESC203770;Despite slave trade being banned for some time now, a direct result of the United Kingdom pressure, the slave population in our country grows, not by trade but by population growth.;;;;;;;;;;;;;x
EVTOPTA203770;Good, Good.;;;;;;;;;;;;;x
EVTNAME600050;Polish Insurrection;;;;;;;;;;;;;X,,,,,,,,,,,
EVTDESC600050;When a Polish insurrection broke out in Galicia (Austrian Poland) and Krakow early in 1846 many Austrians held that Krakow's independent status provided the stimulus as well as a forum for the planning of Polish revolts. However, we are still bound by the Treaty of Vienna and our administration of Krakow with Prussia and Russia.;;;;;;;;;;x,,,,,,,
EVT600050OPTA;Dispatch diplomats to begin the talks.;;;;;;;;;;;;;X,,,,,,,,,,,
EVT600050OPTB;We don't care about Prussia and Russia consent on this matter, we must act now.;;;;;;;;;;;;;;;;X,,,,,,,,,,
EVT600050OPTC;Ignore the rebellion. They are harmless.;;;;;;;;;;;;;;;;X,,,,,,,,,,
EVTNAME600051;The Krakow Uprising;;;;;;;;;;;;;;;;X,,,,,,,,,,
EVTDESC600051;Polish nobles and scholars in our great city are starting a great revolution to restore Poland and end serfdom in our lands. This democratic movement is gathering momentum and might erupt at any time through Polish occupied lands.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT600051OPTA;Let the revolutionaries take the city. Unite Poland!;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT600051OPTB;Suppress the revolutionaries or the Austrians might retaliate.;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME600052;The Polish Question;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC600052;A Polish revolution began on Krakow and it threatens to spread like wildfire in our great nation. Austria is asking our consent to suppress Krakow, arguing the free city is the focus of the Polish nationality and insurgency and that suppressing the city can end future Polish rebellions. Our diplomats are worried that this rebellion may grow if we don't support the Austrians. What do we tell the Austrian envoy?;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT600052OPTA;Let the Austrians know that they have our support on this matter.;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT600052OPTB;The Treaty of Vienna needs to be upheld. We do not support the Austrians.;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME600054;The Fate of Krakow;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC600054;Russia and Prussia agreed to our proposed solution. With the consent of the three nations, our troops are ready for deployment and to put down the polish rebellion.;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT600054OPTA;To Krakow! For the Kaiser!;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT600054OPTB;On second thought, we can't afford a war right now.;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME600055;The Fate of Krakow;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC600055;One or more powers disagrees with our solution for the Polish rebels. Acting now might anger them, but not acting might make the Poles even bolder.;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT600055OPTA;We don't need their approval! We will march on Krakow.;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT600055OPTB;Maybe it's wiser to let this matter go.;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME600056;Polish Nationality;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC600056;With the success of the Krakow Revolution, the city is being used as a base of operations to disrupt our activities in what they consider Polish territory and to incite Polish citizens to rebel. Our diplomats say this will only end when the city falls.;;;;;;;;;;X,,,,,,,,
EVT600056OPTA;Curses!;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME600057;Colorado Victory;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC600057;Colorado Rebels took the government and forced president Oribe to step down. Fructuoso Rivera, once exiled in Brazil, returned and now assumes the country as interim president until the next election. Manuel Oribe, the former Blanco President, was forced to flee the country in exile to Buenos Aires. Rivera dissolved the parliament, called for an election and installed pro-Colorado politicians in the upper house while the Colorado Caudillos are laying down their arms and donating what they can to help the Colorado government. France and the United Kingdom, seeking the downfall of Rosas, are also sending help.;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPT600057A;Long Live Fructuoso Rivera!;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME600058;Oribe's Exile;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC600058;President Manuel Oribe from Uruguay was deposed by the Colorado Party and fled the country to Buenos Aires. Governor of Buenos Aires and president of the Argentine Confederation, Juan Manuel de Rosas, received him as the constitutional president and soon offered him the command of the armies of the Argentine Confederation. Rivera, the interim president of Uruguay and leader of the Colorados, is extremely hostile to Rosas and to the Confederation thanks to the fact that Rosas and other Federalist Argentines backed Oribe in the past as well due to ideological differences. Rivera now harbour Argentine exiles that might cause problems in the future.;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPT600058A;Argentina will never recognize Rivera as President.;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPT600058B;It's better to not risk a conflict.;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME600059;The Rise of the Colorados;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC600059;The political scene in Uruguay during the 1830s became split between two parties, the conservative Blancos ("Whites") and the liberal Colorados (literally "coloureds", more usually "Reds"). The Colorados were led by Fructuoso Rivera and represented the business interests of Montevideo. The Blancos were headed by Manuel Oribe, who looked after the agricultural interests of the countryside and promoted protectionism. The two groups took their names from the color of the armbands that they wore. Initially, the Colorados wore blue, but when it faded in the sun, they replaced it with red. \n \n The Uruguayan Constitution of 1830 didn't anticipate the sharing of political power between parties, which forced the minorities to resort to revolution.;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPT600059A;Troublemakers, the lot of them.;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME600060;Oribe's Army;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC600060;With the destruction of our army, Oribe took the opportunity to seize the countryside. Now, they are moving in to take the capital.;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPT600060A;That can't end well for us.;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME6000061;The Argentine Unitarianists;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC6000061;For a long time, two projects of country divided Argentina. Unitarianists or Unitarians were the proponents of the concept of a Unitary state (centralized government) in Buenos Aires and they were led by  Juan Lavalle. They were opposed to the Argentine Federalists, who wanted a federation of independent provinces, led by Juan Manuel de Rosas. The Unitarians, sympathetic to our government, fled Argentina in exile after being defeated in 1831. Rosas, the so called Restorer of the Laws, controlled the Argentina Confederation for too long under his despotic rule. They harbour Oribe, who claims is still president, and their government is hostile to ours. Our most trusted Caudillos argue that it is time to prepare for war and for that end we can weaken the Confederation by using our Unitarianist friends.;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
